date,Barometric pressure,Battery,Humidity,Rain meter,Soil moisture,Temperature,Wind speed,day_length
2018-05-11 01:21:00,990.91,76.18,59.06,0.0,88.47,12.45,0.0,859
2018-05-11 01:31:00,990.81,75.86,59.7,0.0,89.64,12.12,0.0,859
2018-05-11 01:41:00,990.9,75.37,60.99,0.0,91.41,12.04,0.0,859
2018-05-11 01:51:00,990.89,74.88,60.25,0.0,90.97,11.79,2.41,859
2018-05-11 02:01:00,990.78,74.55,60.89,0.0,91.63,11.74,0.0,859
2018-05-11 02:11:00,990.78,74.22,61.51,0.0,92.38,11.72,0.0,859
2018-05-11 02:21:00,990.84,73.73,61.93,0.0,93.17,11.61,0.0,859
2018-05-11 02:31:00,990.76,73.4,61.64,0.0,92.96,11.46,0.0,859
2018-05-11 02:41:00,990.71,73.07,61.48,0.0,93.15,11.19,0.0,859
2018-05-11 02:51:00,990.57,72.74,61.99,0.0,93.66,11.12,0.0,859
2018-05-11 03:01:00,990.58,72.58,62.3,0.0,94.39,10.9,0.0,859
2018-05-11 03:11:00,990.61,72.25,62.32,0.0,94.85,10.69,0.0,859
2018-05-11 03:21:00,990.42,71.92,62.86,0.0,95.51,10.5,0.0,859
2018-05-11 03:31:00,990.39,71.76,62.51,0.0,95.27,10.37,0.0,859
2018-05-11 03:41:00,990.39,71.43,62.65,0.0,95.76,10.18,0.0,859
2018-05-11 03:51:00,990.52,71.1,63.24,0.0,97.08,9.93,0.0,859
2018-05-11 04:01:00,990.49,70.94,64.13,0.0,98.14,9.9,0.0,859
2018-05-11 04:11:00,990.46,70.61,63.6,0.0,97.73,9.75,0.0,859
2018-05-11 04:21:00,990.44,70.45,64.48,0.0,98.81,9.69,0.0,859
2018-05-11 04:31:00,990.38,70.12,64.2,0.0,98.63,9.55,0.0,859
2018-05-11 04:41:00,990.22,69.95,64.32,0.0,98.7,9.45,2.41,859
2018-05-11 04:51:00,990.27,69.62,64.41,0.0,99.22,9.25,0.0,859
2018-05-11 05:01:00,990.25,69.46,69.49,0.0,105.1,9.26,2.41,859
2018-05-11 05:11:00,990.36,69.13,70.1,0.0,105.81,9.36,0.0,859
2018-05-11 05:21:00,990.4,68.97,68.2,0.0,101.9,9.3,0.0,859
2018-05-11 05:31:00,990.44,68.8,67.78,0.0,103.64,9.12,0.0,859
2018-05-11 05:41:00,990.41,68.64,67.58,0.0,103.41,9.09,0.0,859
2018-05-11 05:51:00,990.43,68.31,68.52,0.0,104.61,9.05,0.0,859
2018-05-11 06:01:00,990.39,68.17,67.72,0.0,103.79,8.95,0.0,859
2018-05-11 06:11:00,990.27,68.02,67.55,0.0,103.69,8.78,0.0,859
2018-05-11 06:21:00,990.48,67.88,67.01,0.0,103.8,8.56,0.0,859
2018-05-11 06:31:00,990.36,67.59,66.9,0.0,103.92,8.3,2.41,859
2018-05-11 06:41:00,990.45,67.45,67.17,0.0,104.68,8.12,0.0,859
2018-05-11 06:51:00,990.67,67.16,67.72,0.0,105.59,8.16,0.0,859
2018-05-11 07:01:00,990.92,67.01,67.56,0.0,105.75,8.2,0.0,859
2018-05-11 07:11:00,990.94,66.72,67.08,0.0,105.01,8.32,0.0,859
2018-05-11 07:21:00,990.99,66.58,66.98,0.0,103.43,9.21,0.0,859
2018-05-11 07:31:00,990.94,66.29,65.26,0.0,96.32,10.5,1.21,859
2018-05-11 07:41:00,990.89,66.0,63.64,0.0,94.17,12.22,2.41,859
2018-05-11 07:51:00,990.89,65.86,60.7,0.0,86.65,14.6,0.0,859
2018-05-11 08:01:00,990.93,66.0,59.34,0.0,82.94,15.87,2.41,859
2018-05-11 08:11:00,990.82,66.29,58.67,0.0,80.29,16.85,0.0,859
2018-05-11 08:21:00,990.85,66.72,56.61,0.0,75.14,18.47,0.0,859
2018-05-11 08:31:00,990.64,67.45,54.87,0.0,71.19,19.38,0.0,859
2018-05-11 08:41:00,990.85,68.17,52.82,0.0,67.13,20.55,2.41,859
2018-05-11 08:51:00,990.77,69.13,51.5,0.0,63.23,21.84,2.41,859
2018-05-11 09:01:00,990.83,70.12,50.5,0.0,60.18,22.99,2.41,859
2018-05-11 09:11:00,990.87,71.27,48.58,0.0,55.82,24.26,2.41,859
2018-05-11 09:21:00,990.87,72.41,47.27,0.0,51.93,25.62,0.0,859
2018-05-11 09:31:00,990.64,73.73,45.09,0.0,47.25,26.65,2.41,859
2018-05-11 09:41:00,990.89,75.04,43.07,0.0,44.9,26.87,2.41,859
2018-05-11 09:51:00,990.8,76.18,41.32,0.0,40.42,28.2,0.0,859
2018-05-11 10:01:00,990.85,77.48,39.58,0.0,37.01,29.05,2.41,859
2018-05-11 10:11:00,990.83,78.95,38.14,0.0,34.63,29.45,0.0,859
2018-05-11 10:21:00,990.6,80.42,34.71,0.0,29.96,29.62,2.41,859
2018-05-11 10:31:00,990.38,82.21,32.06,0.0,25.54,30.19,7.24,859
2018-05-11 10:41:00,990.24,84.34,32.44,0.0,28.31,28.72,12.06,859
2018-05-11 10:51:00,990.32,83.52,33.74,0.0,31.66,27.73,7.24,859
2018-05-11 11:01:00,990.23,82.87,36.69,0.0,36.21,27.0,14.47,859
2018-05-11 11:11:00,990.22,82.54,35.99,0.0,34.25,27.66,7.24,859
2018-05-11 11:21:00,990.23,82.21,36.79,0.0,35.65,27.4,12.06,859
2018-05-11 11:31:00,990.18,81.89,36.4,0.0,34.05,28.01,7.24,859
2018-05-11 11:41:00,990.2,81.89,37.4,0.0,35.46,27.88,12.06,859
2018-05-11 11:51:00,990.1,81.73,38.64,0.0,37.53,27.43,14.47,859
2018-05-11 12:01:00,989.98,81.73,39.59,0.0,38.36,27.49,4.82,859
2018-05-11 12:11:00,989.88,81.64,38.29,0.0,35.45,28.19,12.06,859
2018-05-11 12:21:00,989.93,81.56,39.04,0.0,37.57,27.53,7.24,859
2018-05-11 12:31:00,989.8,81.4,38.44,0.0,36.27,27.75,7.24,859
2018-05-11 12:41:00,989.7,81.4,37.58,0.0,33.48,28.7,12.06,859
2018-05-11 12:51:00,989.68,81.4,37.93,0.0,34.38,28.4,16.88,859
2018-05-11 13:01:00,989.62,81.4,38.04,0.0,34.78,28.18,16.88,859
2018-05-11 13:11:00,989.62,81.4,40.08,0.0,38.3,27.52,9.65,859
2018-05-11 13:21:00,989.45,81.4,38.88,0.0,35.14,28.38,12.06,859
2018-05-11 13:31:00,989.57,81.4,41.55,0.0,40.12,27.41,9.65,859
2018-05-11 13:41:00,989.42,81.4,41.68,0.0,39.81,27.54,14.47,859
2018-05-11 13:51:00,989.37,81.4,43.1,0.0,42.37,26.96,7.24,859
2018-05-11 14:01:00,989.29,81.4,41.61,0.0,38.43,27.63,6.03,859
2018-05-11 14:11:00,989.21,81.4,40.07,0.0,36.21,28.34,4.82,859
2018-05-11 14:21:00,989.03,81.4,40.3,0.0,36.46,28.18,16.88,859
2018-05-11 14:31:00,988.97,81.4,39.36,0.0,34.69,28.53,7.24,859
2018-05-11 14:41:00,988.84,81.4,38.32,0.0,32.54,28.94,4.82,859
2018-05-11 14:51:00,988.72,81.4,37.05,0.0,29.81,29.57,9.65,859
2018-05-11 15:01:00,988.66,81.24,37.67,0.0,31.26,29.08,7.24,859
2018-05-11 15:11:00,988.53,81.24,38.72,0.0,32.59,28.9,12.06,859
2018-05-11 15:21:00,988.39,81.24,38.85,0.0,32.99,28.63,12.06,859
2018-05-11 15:31:00,988.3,81.24,37.8,0.0,30.34,29.37,12.06,859
2018-05-11 15:41:00,988.27,81.24,37.38,0.0,29.19,29.73,4.82,859
2018-05-11 15:51:00,988.09,81.24,36.03,0.0,26.14,30.42,14.47,859
2018-05-11 16:01:00,988.2,81.24,34.14,0.0,22.21,31.52,14.47,859
2018-05-11 16:11:00,988.04,81.24,37.53,0.0,28.92,29.78,12.06,859
2018-05-11 16:21:00,987.73,81.24,37.01,0.0,27.08,30.21,4.82,859
2018-05-11 16:31:00,987.8,81.24,38.76,0.0,30.78,29.31,12.06,859
2018-05-11 16:41:00,987.64,81.24,40.29,0.0,33.08,28.86,12.06,859
2018-05-11 16:51:00,987.57,81.24,40.49,0.0,33.46,28.71,7.24,859
2018-05-11 17:01:00,987.4,81.24,41.46,0.0,35.6,27.98,14.47,859
2018-05-11 17:11:00,987.36,81.24,41.71,0.0,35.32,28.27,12.06,859
2018-05-11 17:21:00,987.28,81.24,41.49,0.0,34.82,28.33,14.47,859
2018-05-11 17:31:00,987.29,81.24,42.38,0.0,36.68,27.87,7.24,859
2018-05-11 17:41:00,987.44,81.24,42.32,0.0,36.9,27.84,4.82,859
2018-05-11 17:51:00,987.38,81.24,43.27,0.0,38.63,27.42,9.65,859
2018-05-11 18:01:00,987.39,81.24,43.18,0.0,39.1,27.1,16.88,859
2018-05-11 18:11:00,987.44,81.24,44.61,0.0,41.52,26.7,12.06,859
2018-05-11 18:21:00,987.45,81.24,44.63,0.0,41.08,26.98,7.24,859
2018-05-11 18:31:00,987.63,81.24,48.37,0.0,48.73,25.24,9.65,859
2018-05-11 18:41:00,987.4,81.24,48.43,0.0,47.93,25.53,9.65,859
2018-05-11 18:51:00,987.33,81.24,46.93,0.0,45.12,26.08,9.65,859
2018-05-11 19:01:00,987.38,81.24,45.96,0.0,42.87,26.78,2.41,859
2018-05-11 19:11:00,987.5,81.24,43.65,0.0,39.22,27.44,7.24,859
2018-05-11 19:21:00,987.66,80.91,45.12,0.0,43.36,26.19,7.24,859
2018-05-11 19:31:00,987.48,80.59,47.51,0.0,48.07,24.91,7.24,859
2018-05-11 19:41:00,987.49,80.09,49.78,0.0,52.33,23.98,4.82,859
2018-05-11 19:51:00,987.45,79.61,52.06,0.0,56.24,23.22,7.24,859
2018-05-11 20:01:00,987.67,78.95,52.82,0.0,58.15,22.83,2.41,859
2018-05-11 20:11:00,987.77,78.46,54.37,0.0,60.91,22.37,2.41,859
2018-05-11 20:21:00,987.88,77.81,51.73,0.0,57.82,22.48,2.41,859
2018-05-11 20:31:00,988.11,77.32,53.26,0.0,60.76,22.02,7.24,859
2018-05-11 20:41:00,988.15,76.83,52.65,0.0,60.77,21.63,2.41,859
2018-05-11 20:51:00,988.19,76.34,52.84,0.0,61.99,21.09,0.0,859
2018-05-11 21:01:00,988.1,76.02,53.11,0.0,63.12,20.55,0.0,859
2018-05-11 21:11:00,988.44,75.53,53.68,0.0,65.4,19.91,0.0,859
2018-05-11 21:21:00,988.45,75.2,54.34,0.0,67.21,19.32,0.0,859
2018-05-11 21:31:00,988.56,74.71,55.2,0.0,69.1,18.91,2.41,859
2018-05-11 21:41:00,988.6,74.38,55.56,0.0,70.26,18.52,0.0,859
2018-05-11 21:51:00,988.64,74.05,56.48,0.0,71.9,18.23,0.0,859
2018-05-11 22:01:00,988.89,73.73,56.74,0.0,73.16,17.9,0.0,859
2018-05-11 22:11:00,988.85,73.56,57.25,0.0,74.12,17.65,2.41,859
2018-05-11 22:21:00,988.9,73.23,58.39,0.0,75.97,17.39,0.0,859
2018-05-11 22:31:00,989.0,72.91,58.35,0.0,76.66,17.06,0.0,859
2018-05-11 22:41:00,989.42,72.74,59.01,0.0,78.4,16.89,0.0,859
2018-05-11 22:51:00,989.61,72.41,58.8,0.0,78.87,16.65,0.0,859
2018-05-11 23:01:00,989.59,72.25,59.51,0.0,80.05,16.43,0.0,859
2018-05-11 23:11:00,989.79,71.92,59.59,0.0,80.82,16.21,0.0,859
2018-05-11 23:21:00,989.69,71.76,61.2,0.0,83.0,15.95,0.0,859
2018-05-11 23:31:00,989.71,71.43,60.1,0.0,82.07,15.76,0.0,859
2018-05-11 23:41:00,989.71,71.27,62.08,0.0,84.84,15.48,0.0,859
2018-05-11 23:51:00,989.67,71.1,61.85,0.0,84.82,15.31,0.0,859
2018-05-12 00:01:00,989.67,70.77,61.38,0.0,84.63,15.11,0.0,861
2018-05-12 00:11:00,989.64,70.61,61.15,0.0,84.71,14.87,0.0,861
2018-05-12 00:21:00,989.64,70.45,61.56,0.0,85.65,14.6,0.0,861
2018-05-12 00:31:00,989.54,70.12,61.96,0.0,86.35,14.39,0.0,861
2018-05-12 00:41:00,989.39,69.95,62.28,0.0,86.84,14.18,0.0,861
2018-05-12 00:51:00,989.43,69.79,62.61,0.0,87.48,14.07,0.0,861
2018-05-12 01:01:00,989.48,69.62,62.7,0.0,88.09,13.81,0.0,861
2018-05-12 01:11:00,989.37,69.46,63.36,0.0,88.97,13.65,0.0,861
2018-05-12 01:21:00,989.34,69.13,63.5,0.0,89.45,13.45,0.0,861
2018-05-12 01:31:00,989.21,68.97,63.73,0.0,89.45,13.48,0.0,861
2018-05-12 01:41:00,989.12,68.8,64.22,0.0,89.58,13.65,0.0,861
2018-05-12 01:51:00,989.15,68.48,64.37,0.0,89.77,13.67,0.0,861
2018-05-12 02:01:00,989.14,68.31,64.63,0.0,89.87,13.78,0.0,861
2018-05-12 02:11:00,989.12,68.17,64.47,0.0,89.65,13.78,0.0,861
2018-05-12 02:21:00,988.99,67.88,64.72,0.0,89.57,13.88,0.0,861
2018-05-12 02:31:00,988.84,67.59,64.81,0.0,89.33,13.93,0.0,861
2018-05-12 02:41:00,988.59,67.45,65.35,0.0,89.81,13.79,0.0,861
2018-05-12 02:51:00,988.52,67.16,67.73,0.0,92.95,13.51,0.0,861
2018-05-12 03:01:00,988.48,66.87,68.87,0.0,94.37,13.43,0.0,861
2018-05-12 03:11:00,988.37,66.58,67.52,0.0,92.65,13.41,0.0,861
2018-05-12 03:21:00,988.3,66.29,67.04,0.0,92.18,13.3,0.0,861
2018-05-12 03:31:00,988.23,66.0,67.41,0.0,92.72,13.17,0.0,861
2018-05-12 03:41:00,988.07,65.71,67.33,0.0,92.44,13.12,0.0,861
2018-05-12 03:51:00,987.99,65.42,67.35,0.0,92.43,13.07,0.0,861
2018-05-12 04:01:00,988.01,65.13,67.34,0.0,92.25,13.19,0.0,861
2018-05-12 04:11:00,987.93,64.84,67.34,0.0,91.63,13.48,0.0,861
2018-05-12 04:21:00,987.86,64.55,67.48,0.0,90.9,13.93,0.0,861
2018-05-12 04:31:00,987.77,64.27,67.32,0.0,89.75,14.4,0.0,861
2018-05-12 04:41:00,987.67,63.98,67.18,0.0,88.73,14.81,0.0,861
2018-05-12 04:51:00,987.62,63.69,66.98,0.0,87.81,15.16,0.0,861
2018-05-12 05:01:00,987.65,63.4,67.01,0.0,87.47,15.41,0.0,861
2018-05-12 05:11:00,987.71,63.11,67.26,0.0,87.56,15.57,0.0,861
2018-05-12 05:21:00,987.67,62.82,67.53,0.0,87.6,15.7,0.0,861
2018-05-12 05:31:00,987.58,62.53,67.54,0.0,87.33,15.77,0.0,861
2018-05-12 05:41:00,987.49,62.24,67.36,0.0,86.78,15.89,0.0,861
2018-05-12 05:51:00,987.38,62.1,67.5,0.0,86.62,15.98,0.0,861
2018-05-12 06:01:00,987.44,61.81,67.33,0.0,86.27,16.13,0.0,861
2018-05-12 06:11:00,987.32,61.52,68.07,0.0,86.84,16.18,0.0,861
2018-05-12 06:21:00,987.34,61.38,69.31,0.0,88.41,16.13,2.41,861
2018-05-12 06:31:00,987.38,61.06,68.58,0.0,87.47,16.21,0.0,861
2018-05-12 06:41:00,987.19,60.74,68.42,0.0,86.9,16.27,0.0,861
2018-05-12 06:51:00,987.04,60.11,69.02,0.0,87.26,16.32,0.0,861
2018-05-12 07:01:00,986.91,59.79,68.75,0.0,86.62,16.4,0.0,861
2018-05-12 07:11:00,986.99,59.48,70.04,0.0,88.13,16.46,4.82,861
2018-05-12 07:21:00,986.92,59.16,69.88,0.0,87.51,16.65,2.41,861
2018-05-12 07:31:00,986.87,58.53,70.01,0.0,87.37,16.77,2.41,861
2018-05-12 07:41:00,986.99,58.21,70.61,0.0,88.14,16.85,2.41,861
2018-05-12 07:51:00,987.03,57.58,70.48,0.0,87.6,17.1,2.41,861
2018-05-12 08:01:00,987.09,57.26,68.33,0.0,83.56,18.05,2.41,861
2018-05-12 08:11:00,987.04,56.95,67.51,0.0,81.7,18.52,0.0,861
2018-05-12 08:21:00,987.09,56.63,66.91,0.0,80.52,18.85,2.41,861
2018-05-12 08:31:00,986.97,56.95,67.2,0.0,80.6,18.88,0.0,861
2018-05-12 08:41:00,987.03,56.95,66.95,0.0,80.1,19.07,4.82,861
2018-05-12 08:51:00,987.33,57.26,66.1,0.0,78.64,19.6,0.0,861
2018-05-12 09:01:00,987.14,57.58,63.8,0.0,73.15,21.06,0.0,861
2018-05-12 09:11:00,986.85,58.84,58.74,0.0,63.13,23.18,2.41,861
2018-05-12 09:21:00,986.71,60.74,54.66,0.0,53.57,25.83,2.41,861
2018-05-12 09:31:00,986.72,62.39,50.74,0.0,47.55,26.69,2.41,861
2018-05-12 09:41:00,986.8,63.98,49.41,0.0,44.73,27.51,4.82,861
2018-05-12 09:51:00,986.64,65.13,50.08,0.0,47.06,26.46,4.82,861
2018-05-12 10:01:00,986.73,66.14,49.85,0.0,46.65,26.62,2.41,861
2018-05-12 10:11:00,986.6,67.16,49.08,0.0,45.8,26.48,2.41,861
2018-05-12 10:21:00,986.59,68.31,48.63,0.0,44.82,26.73,0.0,861
2018-05-12 10:31:00,986.65,69.54,48.37,0.0,44.81,26.62,2.41,861
2018-05-12 10:41:00,986.66,70.77,47.22,0.0,41.94,27.51,2.41,861
2018-05-12 10:51:00,986.54,73.23,43.62,0.0,35.28,28.83,0.0,861
2018-05-12 11:01:00,986.26,74.88,43.1,0.0,33.21,29.42,7.24,861
2018-05-12 11:11:00,986.34,76.67,43.06,0.0,33.02,29.58,2.41,861
2018-05-12 11:21:00,986.29,79.12,40.19,0.0,27.37,30.86,2.41,861
2018-05-12 11:31:00,986.34,80.59,38.46,0.0,24.68,31.29,2.41,861
2018-05-12 11:41:00,986.18,83.03,37.95,0.0,20.98,32.94,7.24,861
2018-05-12 11:51:00,985.86,85.2,35.82,0.0,16.85,33.61,0.0,861
2018-05-12 12:01:00,985.66,84.17,37.43,0.0,20.5,32.4,4.82,861
2018-05-12 12:11:00,985.9,82.7,37.83,0.0,21.57,32.27,7.24,861
2018-05-12 12:21:00,985.88,81.56,38.12,0.0,22.07,32.16,7.24,861
2018-05-12 12:31:00,985.75,80.91,40.13,0.0,26.78,30.67,9.65,861
2018-05-12 12:41:00,985.41,80.42,38.84,0.0,23.05,31.65,4.82,861
2018-05-12 12:51:00,985.58,80.09,39.92,0.0,26.18,30.71,4.82,861
2018-05-12 13:01:00,985.45,79.77,40.24,0.0,27.78,29.89,12.06,861
2018-05-12 13:11:00,985.18,79.61,41.33,0.0,28.82,29.77,4.82,861
2018-05-12 13:21:00,985.16,79.44,41.28,0.0,29.17,29.51,9.65,861
2018-05-12 13:31:00,985.08,79.28,42.61,0.0,31.75,28.85,12.06,861
2018-05-12 13:41:00,985.1,79.28,45.06,0.0,36.49,27.78,4.82,861
2018-05-12 13:51:00,985.0,79.28,46.78,0.0,39.41,27.15,12.06,861
2018-05-12 14:01:00,984.82,79.12,44.99,0.0,35.24,28.19,7.24,861
2018-05-12 14:11:00,984.91,79.12,45.3,0.0,35.96,28.06,7.24,861
2018-05-12 14:21:00,984.85,79.12,42.9,0.0,31.45,29.01,4.82,861
2018-05-12 14:31:00,984.95,79.12,44.36,0.0,34.37,28.4,12.06,861
2018-05-12 14:41:00,984.67,79.12,42.65,0.0,31.18,28.83,4.82,861
2018-05-12 14:51:00,984.79,79.12,41.17,0.0,27.69,29.96,7.24,861
