date,Barometric pressure,Battery,Humidity,Rain meter,Soil moisture,Temperature,Wind speed,day_length
2018-05-12 21:32:00,972.77,81.73,49.66,0.0,83.3,18.92,12.06,861
2018-05-12 21:42:00,973.02,81.24,51.53,0.0,83.54,17.44,19.3,861
2018-05-12 21:52:00,973.03,80.59,53.02,0.0,34.84,16.69,19.3,861
2018-05-12 22:02:00,973.07,79.93,52.9,0.0,83.72,16.64,16.88,861
2018-05-12 22:12:00,973.3,79.44,52.4,0.0,83.94,16.44,14.47,861
2018-05-12 22:22:00,973.41,78.79,52.2,0.0,84.08,16.15,26.53,861
2018-05-12 22:32:00,973.77,78.3,53.84,0.0,84.35,15.65,19.3,861
2018-05-12 22:42:00,973.83,77.81,54.75,0.0,84.28,15.4,19.3,861
2018-05-12 22:52:00,973.58,77.32,55.33,0.0,84.16,14.96,19.3,861
2018-05-12 23:02:00,973.72,76.83,53.19,0.0,84.2,14.86,16.88,861
2018-05-12 23:12:00,973.6,76.51,53.35,0.28,84.2,14.54,24.12,861
2018-05-12 23:22:00,973.95,76.02,53.37,0.0,84.23,14.26,31.36,861
2018-05-12 23:32:00,973.83,75.69,54.39,0.0,84.28,14.13,36.18,861
2018-05-12 23:42:00,973.56,75.37,54.58,0.0,84.47,13.94,26.53,861
2018-05-12 23:52:00,973.7,75.04,54.94,0.84,84.06,13.75,31.36,861
2018-05-13 00:02:00,973.71,74.71,54.36,0.28,84.03,13.6,31.36,863
2018-05-13 00:12:00,973.93,74.38,51.06,1.68,84.06,13.63,31.36,863
2018-05-13 00:22:00,974.12,74.05,49.83,0.56,84.16,13.6,28.94,863
2018-05-13 00:32:00,974.44,73.73,48.89,3.91,84.23,13.46,33.77,863
2018-05-13 00:42:00,974.47,73.4,48.28,0.84,84.16,13.26,21.71,863
2018-05-13 00:52:00,974.86,73.23,45.96,0.0,84.35,13.07,9.65,863
2018-05-13 01:02:00,974.79,72.91,45.53,0.28,84.35,12.86,24.12,863
2018-05-13 01:12:00,974.68,72.74,45.37,0.0,84.33,12.89,21.71,863
2018-05-13 01:22:00,974.57,72.41,44.35,0.28,45.61,12.84,24.12,863
2018-05-13 01:32:00,974.31,72.25,42.92,0.0,46.9,12.73,24.12,863
2018-05-13 01:42:00,974.67,72.09,42.61,0.0,48.46,12.59,36.18,863
2018-05-13 01:52:00,974.73,71.76,42.81,0.84,47.8,12.43,28.94,863
2018-05-13 02:02:00,975.29,71.59,43.34,0.0,48.85,12.26,16.88,863
2018-05-13 02:12:00,975.03,71.43,41.65,0.28,83.89,12.08,36.18,863
2018-05-13 02:22:00,974.98,71.1,41.22,0.28,45.85,12.15,19.3,863
2018-05-13 02:32:00,974.73,70.94,41.55,3.91,48.9,12.18,28.94,863
2018-05-13 02:42:00,974.5,70.77,42.0,0.28,49.44,11.98,24.12,863
2018-05-13 02:52:00,974.53,70.61,42.18,0.84,49.9,11.81,26.53,863
2018-05-13 03:02:00,974.67,70.45,41.32,0.0,41.55,11.97,36.18,863
2018-05-13 03:12:00,974.32,70.12,40.28,2.51,84.89,11.76,38.59,863
2018-05-13 03:22:00,974.74,69.95,40.68,1.12,37.67,11.85,28.94,863
2018-05-13 03:32:00,974.47,69.79,40.55,0.0,36.47,11.66,21.71,863
2018-05-13 03:42:00,975.01,69.62,40.55,1.4,84.99,11.48,33.77,863
2018-05-13 03:52:00,975.02,69.46,39.97,1.12,35.16,11.53,19.3,863
2018-05-13 04:02:00,975.23,69.3,39.48,0.0,34.3,11.41,19.3,863
2018-05-13 04:12:00,975.3,69.13,37.93,1.68,34.28,11.48,31.36,863
2018-05-13 04:22:00,975.18,68.8,36.64,0.0,34.3,11.59,28.94,863
2018-05-13 04:32:00,974.96,68.64,36.29,0.0,34.35,11.39,24.12,863
2018-05-13 04:42:00,975.05,68.48,34.64,0.0,17.05,11.36,12.06,863
2018-05-13 04:52:00,975.52,68.17,31.84,0.0,15.56,11.57,16.88,863
2018-05-13 05:02:00,975.78,68.02,31.9,0.0,16.07,11.87,4.82,863
2018-05-13 05:12:00,976.33,67.73,32.79,0.0,35.03,11.82,12.06,863
2018-05-13 05:22:00,976.55,67.45,33.64,0.0,34.84,11.53,9.65,863
2018-05-13 05:32:00,976.3,67.3,34.19,0.0,34.64,11.23,16.88,863
2018-05-13 05:42:00,976.22,67.01,33.5,0.0,34.91,11.41,7.24,863
2018-05-13 05:52:00,976.66,66.72,33.79,0.0,35.06,11.07,9.65,863
2018-05-13 06:02:00,976.43,66.43,33.53,0.0,34.84,10.97,16.88,863
2018-05-13 06:12:00,976.33,66.14,33.3,0.0,34.79,10.94,9.65,863
2018-05-13 06:22:00,976.59,65.86,33.83,0.0,34.81,10.95,7.24,863
2018-05-13 06:32:00,976.89,65.57,34.02,0.0,35.45,10.94,9.65,863
2018-05-13 06:42:00,977.05,65.28,34.24,0.0,15.12,10.83,7.24,863
2018-05-13 06:52:00,977.1,64.99,35.4,0.0,34.06,10.49,16.88,863
2018-05-13 07:02:00,977.04,64.7,35.72,0.0,33.76,10.82,9.65,863
2018-05-13 07:12:00,977.45,64.7,34.76,0.0,33.69,11.72,14.47,863
2018-05-13 07:22:00,977.69,64.99,35.62,0.0,33.67,11.43,7.24,863
2018-05-13 07:32:00,977.92,65.42,35.28,0.0,33.54,12.12,14.47,863
2018-05-13 07:42:00,978.12,66.0,34.01,0.0,33.5,12.47,9.65,863
2018-05-13 07:52:00,978.2,66.72,32.84,0.0,33.42,13.3,7.24,863
2018-05-13 08:02:00,978.6,67.59,31.44,0.0,33.47,13.19,19.3,863
2018-05-13 08:12:00,978.78,68.64,30.94,0.0,33.23,14.68,9.65,863
2018-05-13 08:22:00,978.64,69.62,30.28,0.0,33.28,14.29,9.65,863
2018-05-13 08:32:00,978.43,70.77,28.99,0.0,33.15,15.7,4.82,863
2018-05-13 08:42:00,978.64,71.76,27.97,0.0,33.15,15.86,4.82,863
2018-05-13 08:52:00,978.74,72.91,27.22,0.0,33.06,15.99,7.24,863
2018-05-13 09:02:00,978.91,73.89,26.7,0.0,32.69,16.16,7.24,863
2018-05-13 09:12:00,979.03,75.04,25.49,0.0,32.2,16.45,16.88,863
2018-05-13 09:22:00,979.07,76.02,23.82,0.0,31.62,18.06,7.24,863
2018-05-13 09:32:00,979.18,77.0,24.02,0.0,31.42,19.9,4.82,863
2018-05-13 09:42:00,979.38,77.98,22.4,0.0,31.2,19.23,14.47,863
2018-05-13 09:52:00,979.33,79.12,22.88,0.0,31.08,19.27,7.24,863
2018-05-13 10:02:00,979.51,80.09,24.14,0.0,31.1,18.03,7.24,863
2018-05-13 10:12:00,979.6,81.4,24.28,0.0,26.29,18.76,9.65,863
2018-05-13 10:22:00,979.65,82.87,24.65,0.0,31.2,19.3,12.06,863
2018-05-13 10:32:00,979.71,84.77,23.08,0.0,29.25,19.22,16.88,863
2018-05-13 10:42:00,979.69,84.34,22.7,0.0,27.73,19.07,21.71,863
2018-05-13 10:52:00,979.63,84.01,22.41,0.0,30.96,18.85,9.65,863
2018-05-13 11:02:00,979.74,83.68,20.61,0.0,31.2,19.17,21.71,863
2018-05-13 11:12:00,979.85,83.52,20.56,0.0,30.88,19.26,16.88,863
2018-05-13 11:22:00,979.76,83.36,19.83,0.0,31.1,20.86,16.88,863
2018-05-13 11:32:00,979.76,83.52,19.91,0.0,26.66,20.5,12.06,863
2018-05-13 11:42:00,979.76,83.52,19.38,0.0,26.1,21.68,9.65,863
2018-05-13 11:52:00,979.78,83.68,20.39,0.0,25.88,20.84,12.06,863
2018-05-13 12:02:00,979.85,83.52,20.6,0.0,25.81,20.86,12.06,863
2018-05-13 12:12:00,979.78,84.17,20.83,0.0,25.93,20.85,12.06,863
2018-05-13 12:22:00,979.67,84.91,20.7,0.0,25.66,21.25,31.36,863
2018-05-13 12:32:00,979.73,85.05,20.02,0.0,25.56,22.08,9.65,863
2018-05-13 12:42:00,979.59,84.91,19.07,0.0,25.71,23.32,9.65,863
2018-05-13 12:52:00,979.53,85.2,18.74,0.0,25.56,22.91,7.24,863
2018-05-13 13:02:00,979.3,85.77,19.29,0.0,25.39,21.92,21.71,863
2018-05-13 13:12:00,979.32,86.34,18.86,0.0,25.42,22.39,19.3,863
2018-05-13 13:22:00,979.1,86.78,19.37,0.0,25.34,22.5,16.88,863
2018-05-13 13:32:00,979.09,87.21,18.96,0.0,25.37,22.69,33.77,863
2018-05-13 13:42:00,978.79,87.35,18.97,0.0,25.22,22.31,24.12,863
2018-05-13 13:52:00,978.94,87.49,18.57,0.0,25.17,23.07,16.88,863
2018-05-13 14:02:00,978.77,87.35,18.58,0.0,24.98,23.05,14.47,863
2018-05-13 14:12:00,978.78,87.35,18.31,0.0,25.02,23.2,16.88,863
2018-05-13 14:22:00,978.65,87.35,18.35,0.0,25.02,23.36,16.88,863
2018-05-13 14:32:00,978.34,87.21,17.51,0.0,25.07,24.33,21.71,863
2018-05-13 14:42:00,978.54,87.21,17.75,0.0,25.12,23.86,21.71,863
2018-05-13 14:52:00,978.23,87.06,17.51,0.0,25.07,24.36,16.88,863
2018-05-13 15:02:00,978.39,87.06,17.57,0.0,29.79,24.44,12.06,863
2018-05-13 15:12:00,978.34,87.06,16.53,0.0,29.96,25.01,9.65,863
2018-05-13 15:22:00,978.18,86.78,16.19,0.0,30.35,26.58,16.88,863
2018-05-13 15:32:00,978.2,86.92,15.9,0.0,30.42,26.94,4.82,863
2018-05-13 15:42:00,978.31,86.78,14.73,0.0,30.69,28.28,14.47,863
2018-05-13 15:52:00,978.28,86.78,12.65,0.0,26.29,30.9,12.06,863
2018-05-13 16:02:00,977.88,86.78,14.91,0.0,32.42,26.57,16.88,863
2018-05-13 16:12:00,977.99,86.78,16.85,0.0,29.65,24.48,16.88,863
2018-05-13 16:22:00,978.07,86.78,16.69,0.0,28.46,23.91,14.47,863
2018-05-13 16:32:00,977.88,86.78,16.72,0.0,31.08,25.27,2.41,863
2018-05-13 16:42:00,978.25,86.78,18.29,0.0,28.02,23.18,7.24,863
2018-05-13 16:52:00,977.9,86.78,16.93,0.0,30.86,25.08,4.82,863
2018-05-13 17:02:00,978.19,86.78,18.44,0.0,30.42,24.41,9.65,863
2018-05-13 17:12:00,978.05,86.78,19.28,0.0,30.51,24.15,9.65,863
2018-05-13 17:22:00,978.13,86.92,19.64,0.0,30.16,23.86,7.24,863
2018-05-13 17:32:00,977.96,86.92,18.17,0.0,32.03,25.31,2.41,863
2018-05-13 17:42:00,978.09,86.92,17.55,0.0,34.94,27.09,2.41,863
2018-05-13 17:52:00,978.11,86.78,17.96,0.0,33.13,25.99,12.06,863
2018-05-13 18:02:00,977.62,86.78,16.02,0.0,37.15,28.69,4.82,863
2018-05-13 18:12:00,978.0,86.78,14.49,0.0,41.3,31.48,12.06,863
2018-05-13 18:22:00,978.12,86.63,14.7,0.0,38.89,30.15,7.24,863
2018-05-13 18:32:00,978.08,86.63,14.42,0.0,37.79,29.64,0.0,863
2018-05-13 18:42:00,978.03,86.63,15.27,0.0,32.63,26.6,12.06,863
2018-05-13 18:52:00,977.97,86.63,15.38,0.0,32.55,26.51,9.65,863
2018-05-13 19:02:00,977.97,86.63,15.27,0.0,31.54,26.01,9.65,863
2018-05-13 19:12:00,977.9,86.63,16.71,0.0,28.27,23.77,9.65,863
2018-05-13 19:22:00,977.8,86.63,17.37,0.0,26.82,22.77,9.65,863
2018-05-13 19:32:00,977.84,86.63,18.42,0.0,27.2,22.63,7.24,863
2018-05-13 19:42:00,977.9,86.63,17.14,0.0,28.82,23.92,4.82,863
2018-05-13 20:02:00,978.07,86.2,17.29,0.0,30.46,24.78,4.82,863
2018-05-13 20:12:00,978.23,86.06,17.99,0.0,30.17,24.43,7.24,863
2018-05-13 20:22:00,978.39,85.91,19.65,0.0,29.15,23.37,2.41,863
2018-05-13 20:32:00,978.38,85.48,22.05,0.0,27.82,21.87,4.82,863
2018-05-13 20:42:00,978.58,85.05,25.31,0.0,26.65,20.2,4.82,863
